Element, I1_1, Ang1_1, I1_2, Ang1_2, I1_3, Ang1_3, I1_4, Ang1_4, Iresid1, AngResid1, I2_1, Ang2_1, I2_2, Ang2_2, I2_3, Ang2_3, I2_4, Ang2_4, Iresid2, AngResid2
Load.S690,    64.5225,   -53.72,    64.5223,  -173.72,    64.5217,    66.28, 0.00138164,    83.97,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S697,    38.7131,   -53.71,    38.7129,  -173.71,    38.7126,    66.29, 0.000832189,    83.98,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S699,    64.5264,   -53.72,    64.5262,  -173.72,    64.5256,    66.28, 0.00138755,    83.97,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S701,    38.7127,   -53.71,    38.7125,  -173.71,    38.7122,    66.29, 0.000831617,    83.98,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S705,    64.5266,   -53.72,    64.5264,  -173.72,    64.5258,    66.28, 0.00138784,    83.97,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S708,    38.7134,   -53.71,    38.7133,  -173.71,    38.7129,    66.29, 0.000832704,    83.98,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S716,    107.574,   -53.73,    107.574,  -173.73,    107.573,    66.27, 0.00234764,    83.95,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S718,      64.54,   -53.72,    64.5397,  -173.72,    64.5392,    66.28, 0.00140803,    83.96,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S726,    107.579,   -53.73,    107.578,  -173.73,    107.577,    66.27, 0.00235443,    83.94,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S730,    64.5446,   -53.72,    64.5443,  -173.72,    64.5438,    66.28, 0.00141499,    83.96,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S735,     64.539,   -53.72,    64.5387,  -173.72,    64.5382,    66.28, 0.00140656,    83.96,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S739,    64.5542,   -53.72,    64.5539,  -173.72,    64.5534,    66.28,  0.0014295,    83.95,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S744,    64.5612,   -53.72,     64.561,  -173.72,    64.5604,    66.28, 0.00144018,    83.95,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S749,     64.314,   -53.45,    64.3138,  -173.45,    64.3132,    66.55, 0.00143364,    84.49,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S754,    64.5654,   -53.72,    64.5652,  -173.72,    64.5646,    66.28,  0.0014465,    83.95,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S759,    64.5659,   -53.72,    64.5656,  -173.72,     64.565,    66.28, 0.00144718,    83.95,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S764,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S765,     64.565,   -53.72,    64.5647,  -173.72,    64.5642,    66.28, 0.00144585,    83.95,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S766,    38.6161,   -53.50,    38.6159,  -173.50,    38.6156,    66.50, 0.000862173,    84.39,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S772,    38.6163,   -53.50,    38.6161,  -173.50,    38.6158,    66.50, 0.000862458,    84.39,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Storage.BATTERY,    2594.93,   -30.14,    2594.93,  -150.14,    2594.92,    89.86,  0.0287691,   111.40,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
