Element, I1_1, Ang1_1, I1_2, Ang1_2, I1_3, Ang1_3, I1_4, Ang1_4, Iresid1, AngResid1, I2_1, Ang2_1, I2_2, Ang2_2, I2_3, Ang2_3, I2_4, Ang2_4, Iresid2, AngResid2
Load.S570,     164.59,   -54.70,    164.589,  -174.69,    164.587,    65.30, 0.00545708,    78.80,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S577,    164.688,   -54.70,    164.687,  -174.70,    164.685,    65.30, 0.00560347,    78.79,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S579,    164.775,   -54.71,    164.774,  -174.71,    164.772,    65.29, 0.00573461,    78.77,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S587,    165.106,   -54.73,    165.105,  -174.73,    165.102,    65.27, 0.00623094,    78.73,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S594,    165.245,   -54.74,    165.244,  -174.74,    165.241,    65.26, 0.00644027,    78.72,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S600,    165.333,   -54.74,    165.332,  -174.74,    165.329,    65.26,  0.0065728,    78.70,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S603,    165.412,   -54.75,    165.411,  -174.75,    165.408,    65.25, 0.00669236,    78.70,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S609,    165.496,   -54.75,    165.495,  -174.75,    165.492,    65.25, 0.00681936,    78.69,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S610,    165.531,   -54.76,     165.53,  -174.76,    165.527,    65.24, 0.00687099,    78.68,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S630,     99.373,   -54.77,    99.3737,  -174.77,    99.3756,    65.23, 0.000227934,  -101.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S641,    99.3662,   -54.77,    99.3669,  -174.77,    99.3689,    65.23, 0.000228415,  -101.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S647,    99.3686,   -54.77,    99.3693,  -174.77,    99.3712,    65.23, 0.00022825,  -101.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S651,    99.3637,   -54.77,    99.3644,  -174.77,    99.3664,    65.23, 0.000228596,  -101.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S660,    99.3585,   -54.77,    99.3592,  -174.77,    99.3612,    65.23, 0.000228967,  -101.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S663,    99.3556,   -54.77,    99.3563,  -174.77,    99.3583,    65.23, 0.000229176,  -101.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S669,     99.379,   -54.77,    99.3797,  -174.77,    99.3816,    65.23, 0.000227509,  -101.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S672,    165.628,   -54.78,    165.629,  -174.77,    165.632,    65.22, 0.000380174,  -101.52,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S680,     165.58,   -54.78,    165.581,  -174.78,    165.584,    65.22, 0.000383602,  -101.52,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S685,    165.573,   -54.78,    165.574,  -174.78,    165.578,    65.22, 0.000384087,  -101.52,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S690,    165.548,   -54.78,    165.549,  -174.78,    165.552,    65.22, 0.000385916,  -101.52,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S697,    99.3076,   -54.77,    99.3083,  -174.77,    99.3103,    65.23, 0.000232611,  -101.52,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S699,     165.52,   -54.78,    165.522,  -174.78,    165.525,    65.22, 0.000387865,  -101.53,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S701,    99.3103,   -54.77,     99.311,  -174.77,     99.313,    65.23, 0.000232422,  -101.52,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S705,    165.519,   -54.78,     165.52,  -174.78,    165.524,    65.22, 0.000387955,  -101.53,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S708,    99.3053,   -54.77,    99.3061,  -174.77,     99.308,    65.23, 0.000232779,  -101.52,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S716,    275.724,   -54.79,    275.726,  -174.79,    275.731,    65.21, 0.000657963,  -101.54,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S718,    165.427,   -54.79,    165.428,  -174.78,    165.431,    65.22, 0.000394605,  -101.53,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S726,    275.693,   -54.79,    275.695,  -174.79,      275.7,    65.21,  0.0006602,  -101.54,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S730,    165.395,   -54.79,    165.396,  -174.79,    165.399,    65.21,  0.0003969,  -101.53,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S735,    165.433,   -54.78,    165.435,  -174.78,    165.438,    65.22, 0.00039412,  -101.53,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S739,    165.328,   -54.79,     165.33,  -174.79,    165.333,    65.21, 0.000401681,  -101.54,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S744,     165.28,   -54.79,    165.281,  -174.79,    165.284,    65.21, 0.000405431,  -101.37,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S749,    164.464,   -54.09,    164.463,  -174.08,    164.459,    65.91, 0.00770782,    80.05,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S754,    165.251,   -54.79,    165.252,  -174.79,    165.256,    65.21, 0.000407513,  -101.37,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S759,    165.248,   -54.79,    165.249,  -174.79,    165.252,    65.21, 0.000407737,  -101.37,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S764,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S765,    165.254,   -54.79,    165.255,  -174.79,    165.259,    65.21, 0.000407303,  -101.37,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S766,    98.8778,   -54.22,    98.8771,  -174.22,    98.8752,    65.78, 0.00464875,    79.77,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S772,     98.879,   -54.22,    98.8783,  -174.22,    98.8764,    65.78, 0.00465069,    79.77,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
