Element, I1_1, Ang1_1, I1_2, Ang1_2, I1_3, Ang1_3, I1_4, Ang1_4, Iresid1, AngResid1, I2_1, Ang2_1, I2_2, Ang2_2, I2_3, Ang2_3, I2_4, Ang2_4, Iresid2, AngResid2
Load.S536,    63.9226,   -53.56,    63.9225,  -173.56,    63.9223,    66.44, 0.000535915,    93.83,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S538,    38.3501,   -53.55,      38.35,  -173.55,    38.3499,    66.45, 0.000320227,    93.89,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S548,    38.3696,   -53.56,    38.3696,  -173.56,    38.3694,    66.44, 0.000348831,    93.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S552,    38.3698,   -53.56,    38.3697,  -173.56,    38.3696,    66.44, 0.000349062,    92.99,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S553,    38.3736,   -53.56,    38.3736,  -173.56,    38.3734,    66.44, 0.000354697,    92.83,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S559,    38.3926,   -53.56,    38.3925,  -173.56,    38.3924,    66.44, 0.000382608,    92.12,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S563,     38.411,   -53.57,    38.4109,  -173.57,    38.4108,    66.43, 0.000409695,    91.53,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S570,    64.0389,   -53.58,    64.0388,  -173.58,    64.0385,    66.42, 0.000706931,    91.23,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S577,    64.0537,   -53.58,    64.0535,  -173.58,    64.0533,    66.42, 0.000728759,    90.98,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S579,    64.0669,   -53.58,    64.0668,  -173.58,    64.0665,    66.42, 0.000748344,    90.78,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S587,    64.1168,   -53.58,    64.1166,  -173.58,    64.1163,    66.42, 0.000822242,    90.09,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S594,    64.1377,   -53.59,    64.1375,  -173.59,    64.1372,    66.41, 0.000853333,    89.83,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S600,    64.1509,   -53.59,    64.1507,  -173.59,    64.1504,    66.41, 0.000873017,    89.68,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S603,    64.1629,   -53.59,    64.1627,  -173.59,    64.1624,    66.41, 0.000890807,    89.55,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S609,    64.1755,   -53.59,    64.1753,  -173.59,     64.175,    66.41, 0.000909658,    89.42,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S610,    64.1807,   -53.59,    64.1805,  -173.59,    64.1802,    66.41, 0.000917362,    89.36,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S630,     38.534,   -53.59,    38.5338,  -173.59,    38.5336,    66.41, 0.000592304,    88.93,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S641,    38.5349,   -53.59,    38.5348,  -173.59,    38.5346,    66.41, 0.000593716,    88.92,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S647,    38.5346,   -53.59,    38.5345,  -173.59,    38.5342,    66.41, 0.00059325,    88.92,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S651,    38.5353,   -53.59,    38.5351,  -173.59,    38.5349,    66.41, 0.000594273,    88.91,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S660,     38.536,   -53.59,    38.5359,  -173.59,    38.5357,    66.41, 0.000595372,    88.90,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S663,    38.5364,   -53.59,    38.5363,  -173.59,    38.5361,    66.41, 0.000595995,    88.89,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S669,    38.5331,   -53.59,     38.533,  -173.59,    38.5328,    66.41, 0.000591069,    88.94,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S672,    64.2281,   -53.60,    64.2279,  -173.60,    64.2275,    66.40, 0.00098806,    88.92,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S680,    64.2349,   -53.60,    64.2347,  -173.60,    64.2343,    66.40, 0.000998184,    88.86,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S685,    64.2359,   -53.60,    64.2356,  -173.60,    64.2353,    66.40, 0.000999618,    88.85,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S690,    64.2395,   -53.60,    64.2393,  -173.60,    64.2389,    66.40, 0.00100504,    88.82,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S697,    38.5432,   -53.59,    38.5431,  -173.59,    38.5429,    66.41, 0.000606167,    88.80,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S699,    64.2433,   -53.60,    64.2431,  -173.60,    64.2428,    66.40, 0.00101081,    88.78,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S701,    38.5429,   -53.59,    38.5427,  -173.59,    38.5425,    66.41, 0.000605611,    88.80,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S705,    64.2435,   -53.60,    64.2433,  -173.60,    64.2429,    66.40, 0.00101109,    88.79,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S708,    38.5436,   -53.59,    38.5434,  -173.59,    38.5432,    66.41, 0.000606674,    88.80,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S716,    107.102,   -53.61,    107.102,  -173.61,    107.101,    66.39, 0.00171887,    88.67,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S718,    64.2567,   -53.60,    64.2565,  -173.60,    64.2561,    66.40,  0.0010308,    88.68,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S726,    107.107,   -53.61,    107.106,  -173.61,    107.106,    66.39, 0.00172549,    88.65,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S730,    64.2613,   -53.60,     64.261,  -173.60,    64.2607,    66.40, 0.00103761,    88.65,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S735,    64.2558,   -53.60,    64.2555,  -173.60,    64.2552,    66.40, 0.00102937,    88.69,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S739,    64.2707,   -53.60,    64.2705,  -173.60,    64.2701,    66.40, 0.00105179,    88.59,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S744,    64.2777,   -53.60,    64.2775,  -173.60,    64.2771,    66.40, 0.00106224,    88.54,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S749,    64.0337,   -53.33,    64.0335,  -173.33,    64.0331,    66.67, 0.00105861,    89.06,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S754,    64.2819,   -53.60,    64.2816,  -173.60,    64.2812,    66.40, 0.00106841,    88.52,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S759,    64.2823,   -53.60,    64.2821,  -173.60,    64.2817,    66.40, 0.00106907,    88.51,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S764,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S765,    64.2814,   -53.60,    64.2812,  -173.60,    64.2808,    66.40, 0.00106778,    88.52,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S766,    38.4476,   -53.38,    38.4474,  -173.38,    38.4472,    66.62, 0.000636792,    88.95,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S772,    38.4478,   -53.38,    38.4476,  -173.38,    38.4474,    66.62, 0.000637073,    88.95,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Storage.BATTERY,    2560.45,   151.07,    2560.44,    31.07,    2560.45,   -88.93, 0.00903318,    39.15,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
